antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhang
Instant Noodles,Cereal Beverage,0.25614439324116745,0.04214669738863287,0.011904761904761904,0.0464767616191904,1.1027379248872144,0.0011091216750314398,1.0045411208204118,0.12524772261728292
Instant Noodles,Ice Cream,0.25614439324116745,0.054963517665130565,0.0181931643625192,0.07102698650674662,1.2922569283044067,0.0041145674797841425,1.017291642069571,0.3040376067770659
Coconut Milk,Instant Noodles,0.12355990783410138,0.25614439324116745,0.04353878648233487,0.35236985236985235,1.3756688089521671,0.0118896088612344,1.1485808829017607,0.3115795972537691
Coconut Milk,Condensed/Evap Milk,0.12355990783410138,0.3505184331797235,0.052323348694316436,0.4234654234654235,1.2081117093442486,0.009013323396476182,1.1265266529618543,0.19654734734855464
Coconut Milk,Kaya,0.12355990783410138,0.044114823348694314,0.011616743471582182,0.09401709401709402,2.131190535978349,0.006165919964499849,1.0550808081905922,0.6056075045559107
Coconut Milk,Rice,0.12355990783410138,0.36784754224270355,0.05664362519201229,0.45843045843045843,1.2462512475562195,0.011192416775503124,1.167259990148695,0.2254501857555824
Coconut Milk,Cordials,0.12355990783410138,0.08750960061443933,0.013056835637480798,0.10567210567210567,1.207548713856997,0.0022441574509616535,1.020308552570996,0.19610702480137632
Coconut Milk,Coffee,0.12355990783410138,0.19921274961597543,0.026833717357910906,0.21717171717171718,1.0901496896677618,0.0022190083759830656,1.0229411327486249,0.09435303288523406
Coconut Milk,Sugar,0.12355990783410138,0.4419162826420891,0.06854838709677419,0.5547785547785548,1.255392879985537,0.013945251943128963,1.253496935845779,0.2321169677203776
Coconut Milk,Snack,0.12355990783410138,0.16892281105990783,0.024433563748079878,0.19774669774669776,1.1706334775388483,0.0035614767824403426,1.0359286606933644,0.16631103495606842
Coconut Milk,Cooking Sauces,0.12355990783410138,0.2957469278033794,0.04901113671274961,0.39665889665889664,1.3412105397172756,0.012468673571145415,1.1672552529517715,0.29027072940481236
Coconut Milk,Tonic Food Drink,0.12355990783410138,0.24759984639016897,0.03854646697388633,0.31196581196581197,1.259959634523419,0.00795305277417939,1.0935505338180154,0.23541116147997423
Coconut Milk,Frozen Food,0.12355990783410138,0.15221774193548387,0.021889400921658985,0.17715617715617715,1.1638339585359452,0.0030813907573955697,1.0303076167412957,0.16061668713354205
Coconut Milk,CSD,0.12355990783410138,0.06230798771121352,0.011088709677419355,0.08974358974358974,1.440322389474932,0.0033899404584934916,1.0301405205426106,0.34880991502746356
Coconut Milk,Cultured Milk,0.12355990783410138,0.05957181259600614,0.011808755760368663,0.09557109557109557,1.6043006147760377,0.004448068086495784,1.0398033309183334,0.42977886071992494
Coconut Milk,Seasoning Powder,0.12355990783410138,0.1788594470046083,0.036290322580645164,0.29370629370629375,1.6421066855849467,0.014190465793497423,1.162604941369713,0.4461527627810902
Coconut Milk,Biscuits,0.12355990783410138,0.36501536098310294,0.045842933947772654,0.371017871017871,1.0164445409053509,0.0007416695866692066,1.0095432123715213,0.018459325582875608
Coconut Milk,Liquid Milk,0.12355990783410138,0.07622887864823348,0.01233678955453149,0.09984459984459984,1.309800191412282,0.002917956334458861,1.0262351602759805,0.2698698678219195
Coconut Milk,Cooking Oils,0.12355990783410138,0.3828725038402458,0.05539554531490015,0.4483294483294483,1.170962771765179,0.008087854028187756,1.1186522359966249,0.16658512789816216
Coconut Milk,Eggs,0.12355990783410138,0.48099078341013823,0.08285330261136713,0.6705516705516705,1.3941050300331739,0.02342212574415823,1.5753888248847925,0.32254792165900203
Coconut Milk,Canned Product,0.12355990783410138,0.15360983102918588,0.036002304147465435,0.29137529137529133,1.8968531468531464,0.01702228758308734,1.1944124423963132,0.53946763062767
Coconut Milk,Tea,0.12355990783410138,0.08702956989247312,0.011472734254992319,0.09285159285159285,1.0668970668970668,0.0007193686202368547,1.0064179387994752,0.07154220468954728
Coconut Milk,Bouilon,0.12355990783410138,0.0725326420890937,0.016849078341013825,0.13636363636363635,1.880031285722881,0.007886951769521545,1.0739095723178915,0.534085515025377
Coconut Milk,Flour,0.12355990783410138,0.2570084485407066,0.03758640552995392,0.3041958041958042,1.1836023520745225,0.005830465315678823,1.0678170036048136,0.17699059332202677
Milk Powder-Kids,Instant Noodles,0.06475614439324116,0.25614439324116745,0.021889400921658985,0.3380281690140845,1.3196781890744766,0.005302477607414799,1.12369676765696,0.2590121302331947
Milk Powder-Kids,Condensed/Evap Milk,0.06475614439324116,0.3505184331797235,0.031874039938556066,0.4922164566345441,1.4042527012614112,0.00917581766707724,1.279052019913216,0.3078100525079326
Milk Powder-Kids,Rice,0.06475614439324116,0.36784754224270355,0.029857910906298003,0.46108228317272054,1.2534602796625491,0.006037522346130614,1.1730036664574868,0.21620934929998337
Milk Powder-Kids,Sugar,0.06475614439324116,0.4419162826420891,0.03120199692780338,0.48183839881393625,1.090338640461864,0.002585202319307884,1.0770456862887294,0.08859052665242681
Milk Powder-Kids,Snack,0.06475614439324116,0.16892281105990783,0.014304915514592934,0.22090437361008156,1.3077237598878144,0.003366125570285346,1.066720388087711,0.2516055125669703
Milk Powder-Kids,Cooking Sauces,0.06475614439324116,0.2957469278033794,0.02217741935483871,0.34247590808005934,1.158003265236779,0.0030259885941456045,1.0710680883802042,0.14589197864360842
Milk Powder-Kids,Tonic Food Drink,0.06475614439324116,0.24759984639016897,0.016897081413210446,0.2609340252038547,1.0538537442897833,0.000863470008624332,1.0180419330187183,0.054640000839893135
Milk Powder-Kids,Frozen Food,0.06475614439324116,0.15221774193548387,0.010368663594470046,0.16011860637509268,1.0519050167158406,0.000511629518482732,1.0094071192665774,0.05276038369632792
Milk Powder-Kids,Biscuits,0.06475614439324116,0.36501536098310294,0.023377496159754225,0.36100815418828763,0.98902181326281,-0.0002594912618186368,0.9937288608280674,-0.01172939889694989
Milk Powder-Kids,Cooking Oils,0.06475614439324116,0.3828725038402458,0.02779377880184332,0.4292068198665679,1.1210176117678463,0.0030004316589625803,1.0811753147006602,0.11542802870435653
Milk Powder-Kids,Eggs,0.06475614439324116,0.48099078341013823,0.03441820276497696,0.5315048183839882,1.1050207960653935,0.0032710941426518612,1.1078218879426005,0.10162018728053242
Milk Powder-Kids,Flour,0.06475614439324116,0.2570084485407066,0.016753072196620585,0.25871015567086736,1.0066212108583317,0.0001101959926356963,1.002295602918587,0.007033094901484277
Condensed/Evap Milk,Instant Noodles,0.3505184331797235,0.25614439324116745,0.11467933947772657,0.3271706381813202,1.2772898678023357,0.024896008091061614,1.1055635335951548,0.3342548394851125
Condensed/Evap Milk,Coconut Milk,0.3505184331797235,0.12355990783410138,0.052323348694316436,0.149274171459874,1.2081117093442486,0.009013323396476182,1.030226264165388,0.2652299680628168
Condensed/Evap Milk,Milk Powder-Kids,0.3505184331797235,0.06475614439324116,0.031874039938556066,0.09093399068748288,1.4042527012614112,0.00917581766707724,1.0287964196505806,0.4432419255736919
Condensed/Evap Milk,Kaya,0.3505184331797235,0.044114823348694314,0.020017281105990783,0.0571076417419885,1.2945227342427688,0.00455422234580617,1.013779747263302,0.3503017541620807
Condensed/Evap Milk,Rice,0.3505184331797235,0.36784754224270355,0.1606662826420891,0.4583675705286223,1.2460802856912776,0.03172893848616451,1.1671244618315497,0.3040632740575173
Condensed/Evap Milk,Cordials,0.3505184331797235,0.08750960061443933,0.046610983102918585,0.13297726650232813,1.5195734590106964,0.015937255007361945,1.052441146155957,0.5264515745990715
Condensed/Evap Milk,Milk Powder-Adult,0.3505184331797235,0.06744431643625191,0.020305299539170506,0.05792933442892358,0.8589209215824457,-0.003335176584941986,0.9898999275159889,-0.20184939427358836
Condensed/Evap Milk,Coffee,0.3505184331797235,0.19921274961597543,0.08357334869431643,0.23842782799233087,1.196850244032828,0.013745607829500156,1.0514922679921141,0.253238256678948
Condensed/Evap Milk,Sugar,0.3505184331797235,0.4419162826420891,0.2105414746543779,0.6006573541495481,1.3592107323097313,0.055641671666064985,1.3975059342069502,0.4069074853166142
Condensed/Evap Milk,Snack,0.3505184331797235,0.16892281105990783,0.06629224270353302,0.1891262667762257,1.1196017020410156,0.00708168364249967,1.0249156618207318,0.164477683352306
Condensed/Evap Milk,Cooking Sauces,0.3505184331797235,0.2957469278033794,0.13676075268817203,0.3901670775130101,1.3192599511038836,0.03309600293681468,1.1548295381045866,0.3726037610738276
Condensed/Evap Milk,Tonic Food Drink,0.3505184331797235,0.24759984639016897,0.11770353302611367,0.3357984113941386,1.3562141345798169,0.030915222813891433,1.1327888498265952,0.404404567699837
Condensed/Evap Milk,Frozen Food,0.3505184331797235,0.15221774193548387,0.06057987711213517,0.1728293618186798,1.1354087875770225,0.007224752706753879,1.0249182199316385,0.18362329178687267
Condensed/Evap Milk,Isotonic Drinks,0.3505184331797235,0.05654761904761905,0.021025345622119815,0.059983566146261304,1.0607620118496734,0.0012043627935044987,1.003655198967699,0.0881956889307374
Condensed/Evap Milk,Chocolate,0.3505184331797235,0.03542626728110599,0.01401689708141321,0.03998904409750753,1.128796431760538,0.0015993373806338362,1.004752838275801,0.17567961607386945
Condensed/Evap Milk,CSD,0.3505184331797235,0.06230798771121352,0.024289554531490017,0.06929608326485895,1.1121540882692924,0.002449456304373987,1.0075083981360682,0.15526848549117905
Condensed/Evap Milk,Cultured Milk,0.3505184331797235,0.05957181259600614,0.026641705069124423,0.07600657354149548,1.2758814988045397,0.005760686656296234,1.0177866643580797,0.3329242324364276
Condensed/Evap Milk,Margarine,0.3505184331797235,0.060387864823348694,0.03115399385560676,0.08887975897014518,1.4718148957599877,0.009986934094657639,1.0312712777784319,0.49357326126840223
Condensed/Evap Milk,Fruit/Veg Juices,0.3505184331797235,0.053955453149001534,0.02212941628264209,0.0631333881128458,1.1701020828886153,0.003217035383352093,1.0097964158903656,0.22383038896450894
Condensed/Evap Milk,Seasoning Powder,0.3505184331797235,0.1788594470046083,0.08050115207373272,0.22966310599835663,1.2840423575302646,0.01780761895028564,1.0659499231950844,0.34059394944250326
Condensed/Evap Milk,Biscuits,0.3505184331797235,0.36501536098310294,0.1420410906298003,0.4052314434401534,1.1101764110659225,0.014096478211471891,1.0676163559984764,0.15280226660142418
Condensed/Evap Milk,Liquid Milk,0.3505184331797235,0.07622887864823348,0.02702572964669739,0.07710216379074226,1.011456093254876,0.0003061025398713099,1.000946242485621,0.017439044082028236
Condensed/Evap Milk,Cake,0.3505184331797235,0.036770353302611365,0.013536866359447005,0.03861955628594906,1.0502905960168287,0.0006481797323507985,1.0019234872057454,0.0737242691575854
Condensed/Evap Milk,MSG,0.3505184331797235,0.049635176651305686,0.027409754224270354,0.07819775403998905,1.5754503018965684,0.010011709873855891,1.0309855801652303,0.5623883100795664
Condensed/Evap Milk,Cooking Oils,0.3505184331797235,0.3828725038402458,0.17449116743471582,0.49780881950150646,1.3001947502326205,0.040287297281035195,1.2288696419303313,0.3554903820640057
Condensed/Evap Milk,Drinking Water,0.3505184331797235,0.02692972350230415,0.015072964669738863,0.04300191728293618,1.5968198588914913,0.0056336001817480375,1.0167943845143352,0.5754671148332793
Condensed/Evap Milk,Eggs,0.3505184331797235,0.48099078341013823,0.18918010752688172,0.5397151465351959,1.1220904124372455,0.020583971752072328,1.1275826538349214,0.16752779776650167
Condensed/Evap Milk,Canned Product,0.3505184331797235,0.15360983102918588,0.06029185867895545,0.17200766913174473,1.1197699260476581,0.006448781385603147,1.0222198170401726,0.16468428262742382
Condensed/Evap Milk,Tea,0.3505184331797235,0.08702956989247312,0.046418970814132106,0.13242947137770475,1.5216606440928544,0.01591350233511719,1.0523299259108383,0.5278413820144595
Condensed/Evap Milk,Soy Milk,0.3505184331797235,0.0398905529953917,0.01238479262672811,0.03533278553820871,0.8857431869217376,-0.0015975815078893146,0.9952752955746238,-0.16570228912397225
Condensed/Evap Milk,Bouilon,0.3505184331797235,0.0725326420890937,0.03177803379416282,0.09066009312517118,1.249921283907059,0.006354005734708033,1.0199347360640718,0.3078603439151667
Condensed/Evap Milk,Flour,0.3505184331797235,0.2570084485407066,0.11664746543778802,0.33278553820871,1.2948427964071436,0.026561266741347955,1.113572312963005,0.35059574972854124
Condensed/Evap Milk,Cereal Beverage,0.3505184331797235,0.04214669738863287,0.011808755760368663,0.03368940016433854,0.7993366562910027,-0.002964438571994875,0.991247848025539,-0.27876964521598036
Condensed/Evap Milk,Ice Cream,0.3505184331797235,0.054963517665130565,0.020785330261136714,0.059298822240482066,1.0788760392259584,0.0015196041671090947,1.004608588442163,0.1125658659483931
Kaya,Coconut Milk,0.044114823348694314,0.12355990783410138,0.011616743471582182,0.26332970620239393,2.131190535978349,0.006165919964499849,1.189731823782069,0.5552745351369367
Kaya,Condensed/Evap Milk,0.044114823348694314,0.3505184331797235,0.020017281105990783,0.45375408052230687,1.2945227342427688,0.00455422234580617,1.1889911551948886,0.2380144997646237
Kaya,Rice,0.044114823348694314,0.36784754224270355,0.01636904761904762,0.37105549510337327,1.0087208761573108,0.00014151827375938342,1.0051005340466357,0.009044475432942753
Kaya,Sugar,0.044114823348694314,0.4419162826420891,0.025969662058371736,0.5886833514689881,1.332115096437319,0.006474603314704307,1.3568225826770375,0.2608201499071794
Kaya,Snack,0.044114823348694314,0.16892281105990783,0.011664746543778802,0.264417845484222,1.5653175780412938,0.004212746574306102,1.1298223914732912,0.3778194404920665
Kaya,Cooking Sauces,0.044114823348694314,0.2957469278033794,0.012768817204301076,0.2894450489662677,0.9786916507166513,-0.00027800627166405835,0.9911310464757953,-0.02226984562081615
Kaya,Tonic Food Drink,0.044114823348694314,0.24759984639016897,0.01233678955453149,0.279651795429815,1.129450601472258,0.0014139660698653383,1.0444950772921975,0.11990329137975882
Kaya,Biscuits,0.044114823348694314,0.36501536098310294,0.022753456221198155,0.515778019586507,1.4130309973732398,0.006650868051868684,1.311350299452873,0.3057913739111125
Kaya,Cooking Oils,0.044114823348694314,0.3828725038402458,0.01636904761904762,0.37105549510337327,0.9691359170001845,-0.0005213052529371084,0.9812113650014085,-0.03224255743372996
Kaya,Eggs,0.044114823348694314,0.48099078341013823,0.024529569892473117,0.5560391730141458,1.1560287477276134,0.003310746449984782,1.1690428187403994,0.141198558150656
Rice,Instant Noodles,0.36784754224270355,0.25614439324116745,0.10815092165898617,0.29401017878115615,1.1478298433974974,0.013928836145974163,1.0536350304238322,0.20373365376736982
Rice,Coconut Milk,0.36784754224270355,0.12355990783410138,0.05664362519201229,0.15398668928618034,1.2462512475562195,0.011192416775503124,1.0359648968482618,0.3125726700224332
Rice,Milk Powder-Kids,0.36784754224270355,0.06475614439324116,0.029857910906298003,0.08116925486102049,1.2534602796625491,0.006037522346130614,1.0178630401242144,0.31987294042156394
Rice,Condensed/Evap Milk,0.36784754224270355,0.3505184331797235,0.1606662826420891,0.43677410935664884,1.2460802856912776,0.03172893848616451,1.1531457939165382,0.3123985190977454
Rice,Kaya,0.36784754224270355,0.044114823348694314,0.01636904761904762,0.04449954325981991,1.0087208761573108,0.00014151827375938342,1.0004026370771586,0.013676257824906148
Rice,Cordials,0.36784754224270355,0.08750960061443933,0.03821044546850998,0.10387576667101657,1.1870213775593073,0.006020253959847899,1.0182632780677954,0.24923606184922636
Rice,Milk Powder-Adult,0.36784754224270355,0.06744431643625191,0.025057603686635944,0.06811953542998825,1.0100115032580181,0.00024837764732150297,1.0007245768308362,0.015680183549605247
Rice,Coffee,0.36784754224270355,0.19921274961597543,0.08035714285714286,0.21845230327547957,1.0965779233336843,0.007077222527495208,1.0246172482372315,0.13932098417657107
Rice,Sugar,0.36784754224270355,0.4419162826420891,0.22436635944700462,0.6099438862064466,1.3802249660496084,0.061808541000080236,1.4307780281410745,0.43578163119757823
Rice,Snack,0.36784754224270355,0.16892281105990783,0.0641321044546851,0.17434425159859063,1.0320941884915715,0.001994263577569426,1.0065662239367672,0.04919095289563633
Rice,Cooking Sauces,0.36784754224270355,0.2957469278033794,0.13676075268817203,0.37178650659010826,1.2571102913950878,0.02797097216986863,1.1210409830167642,0.3235372188975347
Rice,Tonic Food Drink,0.36784754224270355,0.24759984639016897,0.10503072196620583,0.2855278611509852,1.1531827071534169,0.013951727011911247,1.0530853656825816,0.21013083604604071
Rice,Frozen Food,0.36784754224270355,0.15221774193548387,0.05731566820276498,0.15581365000652486,1.0236234490494878,0.0013227459460631238,1.0042596140900273,0.03650742893600802
Rice,Isotonic Drinks,0.36784754224270355,0.05654761904761905,0.02126536098310292,0.057810257079472786,1.0223287567738346,0.0004644582967595623,1.0013401101437804,0.03455032485313759
Rice,Chocolate,0.36784754224270355,0.03542626728110599,0.012864823348694316,0.03497324807516638,0.9872123359103876,-0.00016664200149362624,0.9995305630594841,-0.020079353400284952
Rice,CSD,0.36784754224270355,0.06230798771121352,0.024385560675883256,0.06629257470964374,1.0639498585140972,0.0014657205342247862,1.0042674898908417,0.09508162512414305
Rice,Cultured Milk,0.36784754224270355,0.05957181259600614,0.021217357910906297,0.05767975988516247,0.9682391280642261,-0.0006959869394774915,0.9979921340640914,-0.049330715985351055
Rice,Margarine,0.36784754224270355,0.060387864823348694,0.027697772657450076,0.07529688111705597,1.246887621168927,0.005484245000896646,1.0161230301804516,0.31322049458887546
Rice,Fruit/Veg Juices,0.36784754224270355,0.053955453149001534,0.01881720430107527,0.05115490016964635,0.9480950892651894,-0.0010301765303762853,0.9970484613559621,-0.07970098315017375
Rice,Seasoning Powder,0.36784754224270355,0.1788594470046083,0.08126920122887865,0.2209317499673757,1.235225500622751,0.015476193241344402,1.0540033597326108,0.3012425545916623
Rice,Biscuits,0.36784754224270355,0.36501536098310294,0.14415322580645162,0.391883074513898,1.0736070763116152,0.009883222387983975,1.0441818216280006,0.10845569749055198
Rice,Liquid Milk,0.36784754224270355,0.07622887864823348,0.023473502304147464,0.0638131280177476,0.8371253670439032,-0.004567103354522525,0.9867379569164464,-0.2353456934797832
Rice,Cake,0.36784754224270355,0.036770353302611365,0.01243279569892473,0.03379877332637348,0.9191854385574575,-0.001093088390836737,0.9969244709133022,-0.12209852872778619
Rice,MSG,0.36784754224270355,0.049635176651305686,0.026641705069124423,0.07242594284222889,1.4591656105312496,0.008383527329159202,1.024570292813878,0.4977862971939969
Rice,Cooking Oils,0.36784754224270355,0.3828725038402458,0.18802803379416283,0.5111575101135325,1.3350593343386548,0.047189324264218346,1.2624260552782156,0.3970080592291569
Rice,Drinking Water,0.36784754224270355,0.02692972350230415,0.012192780337941628,0.03314628735482187,1.2308439539672889,0.0022867477343434753,1.0064296840061875,0.29668369345091616
Rice,Eggs,0.36784754224270355,0.48099078341013823,0.2236463133640553,0.6079864282917917,1.264029268879701,0.04671503584524339,1.3239572658881857,0.3304251623735169
Rice,Canned Product,0.36784754224270355,0.15360983102918588,0.06355606758832565,0.17277828526686673,1.1247866370873023,0.007051068779922641,1.0231720878408814,0.1754995883172485
Rice,Tea,0.36784754224270355,0.08702956989247312,0.04027457757296467,0.10948714602636042,1.2580453535692997,0.00826096418557884,1.0252186995770776,0.32447251468509075
Rice,Soy Milk,0.36784754224270355,0.0398905529953917,0.0114247311827957,0.031058332245856714,0.7785886610658088,-0.003248910695261455,0.9908846723766078,-0.31027457445921236
Rice,Bouilon,0.36784754224270355,0.0725326420890937,0.03221006144393241,0.08756361738222627,1.2072304945774572,0.005529107319089618,1.0164734501818184,0.27154489062795817
Rice,Flour,0.36784754224270355,0.2570084485407066,0.12946428571428573,0.35195093305493935,1.3694138657826853,0.03492435958297646,1.1465050863537183,0.42673340467423415
Rice,Cereal Beverage,0.36784754224270355,0.04214669738863287,0.012864823348694316,0.03497324807516638,0.82979806822536,-0.002638735699361258,0.992566579839203,-0.24497917393136712
Rice,Ice Cream,0.36784754224270355,0.054963517665130565,0.020929339477726575,0.05689677671930053,1.0351734957349072,0.0007111445915948776,1.0020498912594582,0.05375025863492326
Confectionery,Snack,0.022705453149001537,0.16892281105990783,0.010896697388632873,0.4799154334038055,2.841033904139834,0.007061228416314497,1.5979654893035105,0.6630707868647643
Confectionery,Biscuits,0.022705453149001537,0.36501536098310294,0.013536866359447005,0.5961945031712473,1.633340858766889,0.005249027181979277,1.5725012264659282,0.396766690389773
Confectionery,Eggs,0.022705453149001537,0.48099078341013823,0.010560675883256529,0.46511627906976744,0.9669962400779836,-0.000360437814563911,0.9703215788419154,-0.033744660654959666
Cordials,Instant Noodles,0.08750960061443933,0.25614439324116745,0.03043394777265745,0.3477783872737246,1.3577435089367,0.008018854220494996,1.140495181767327,0.2887524803542336
Cordials,Coconut Milk,0.08750960061443933,0.12355990783410138,0.013056835637480798,0.1492046077893582,1.207548713856997,0.0022441574509616535,1.0301420296701695,0.18835930658233094
Cordials,Condensed/Evap Milk,0.08750960061443933,0.3505184331797235,0.046610983102918585,0.5326385079539221,1.5195734590106964,0.015937255007361945,1.3896771083490187,0.37471144217609753
Cordials,Rice,0.08750960061443933,0.36784754224270355,0.03821044546850998,0.4366428963247394,1.1870213775593073,0.006020253959847899,1.1221167774990763,0.17266503753445533
Cordials,Coffee,0.08750960061443933,0.19921274961597543,0.02548963133640553,0.29127811300054857,1.462145939765645,0.00805660318020722,1.1299033726393783,0.3463858283404065
Cordials,Sugar,0.08750960061443933,0.4419162826420891,0.05040322580645161,0.5759736697750959,1.303354713095242,0.011731308407424708,1.3161534498621883,0.2550702549418946
Cordials,Snack,0.08750960061443933,0.16892281105990783,0.017617127496159755,0.20131651124520022,1.1917662865189005,0.002834759765638826,1.0405588704929865,0.1763408212057303
Cordials,Cooking Sauces,0.08750960061443933,0.2957469278033794,0.039746543778801845,0.4541963795940757,1.5357602628962481,0.01386584824378069,1.2903048749893862,0.3823127387154267
Cordials,Tonic Food Drink,0.08750960061443933,0.24759984639016897,0.027841781874039937,0.3181568842567197,1.2849639807747157,0.006174418204239723,1.1034798713038791,0.2430360573303752
Cordials,Frozen Food,0.08750960061443933,0.15221774193548387,0.022081413210445468,0.2523313219967087,1.6576998107333445,0.00876089940723948,1.1339009951956074,0.4348039944465664
Cordials,Margarine,0.08750960061443933,0.060387864823348694,0.012624807987711213,0.14426769061985736,2.3890179101692124,0.00734029005506122,1.0980211041198944,0.6371770666166336
Cordials,Seasoning Powder,0.08750960061443933,0.1788594470046083,0.02534562211981567,0.2896324739440483,1.619330031455291,0.009693703346322923,1.1559376278846323,0.4191393789544666
