Panel ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
Panel 245273101,0.058344560787685254,0.015337914960532802,0.052512933241084574,-0.07915784379864711,0.0017337798722002829,-0.005473691359753499,0.025175199374301734,0.035551631878311105,0.002912985227782344,0.061251004606768814,0.005646371009037918,0.04775730547028059,-0.06314731739844226,0.07797196104576262,0.0662044459987066,0.04579745312231647,0.04104429923201992,0.11014055465295337,0.15391446889901148,0.03221558549436014,-0.06596274426406946,-0.014242418154303169,0.14134291383949965,-0.00392080585985251,0.06028144689906763,0.008951270423058794,0.0158591488100131,0.03451684630045009,0.09103732645518632,0.09590193630071585
Panel 245274101,0.013701078013460544,0.0031640006249942215,-0.00022875764118058004,0.01061364121709907,-0.0038412998650318936,0.0011065300543927558,0.000862703097377482,-0.0009171270429750643,0.008328387527562665,0.039439505927033575,0.02970028046224605,0.015504031799662758,-0.0013329719340795848,0.02562008632219002,0.008148974872434853,0.017185410025430437,0.02137031664909685,0.02542571731603124,-0.011848718707677815,-0.004153934448044163,-0.00032122779265166977,0.023938180197606677,-0.0001549416801131674,0.006188541057633274,0.010641771710392805,0.017074164094335997,-0.007450342041943107,0.005809149687351431,0.0017350556295330501,0.01952846334920781
Panel 245276101,0.4054297373605613,0.5883437346213948,-0.19871253254914115,0.01128246050151146,0.3205479695176788,0.045536420932711576,-0.08674936919821362,0.6563603832706361,0.26416109966589446,0.19887328602358423,-0.09954392223676954,-0.5736137210093726,-0.22950062730649065,0.3641496043044714,0.5229369228453088,0.5748807268175987,0.15388438855380907,0.2586504152101873,0.44266824182370595,0.5181202563480657,0.2982799962726621,0.4118311055108139,-0.6535498274189814,0.5615221424035871,0.09278434761779064,0.028830187610809167,0.5385313771515782,-0.0005816688749139872,-0.01791930910965731,0.11879160484576702
Panel 245278101,0.06369991463859238,0.017526795960735326,0.017383203689921228,0.033411942451062535,0.017214465146348383,0.023114839936483392,0.012768115686455387,0.011082665194558118,0.0025761515265517927,0.03724978041381614,0.0024786964838077103,0.018475925911924592,0.017282862506731143,-0.0059570276021178445,0.02555038727367702,0.017724693118287522,-0.005791339179127282,0.01752576274464669,-0.03629321358499802,0.033837479298477496,0.01676869969584615,0.025042749359371886,0.012630406632453172,0.013387565287933782,0.030565311614676335,0.021920878496780302,0.03225338766873611,0.0058116986635840615,0.054516209844289704,0.04333259713671001
Panel 245279101,-0.2596244696948148,-0.06954813917305468,0.12140575100414668,0.1367992306212748,0.11598575062057602,0.1224158975859678,0.03741646604004086,-0.0018392254213175222,0.0537003786633546,0.20138060244392852,0.00944223869104325,0.11181262818906645,-0.05581511695311273,0.10953093790192478,-0.021565715784651558,0.08965119083311972,0.05802652205898322,-0.021088688986728207,0.08557082642545227,0.03348418348662451,0.09570335235884998,0.28206856346975134,0.03915809198312367,0.30712637645933694,0.07886031942160723,0.08965861230089009,0.16368392026663076,-0.018828507036107164,0.13392605773679223,-0.029345957735964618
Panel 245281101,-0.11054643929830987,0.06644676717392142,0.09819393069935778,0.05327490795626288,0.07567706405735704,0.006945489871085424,0.08031180339048741,-0.0019669785333868723,0.04464673286255814,0.08701132784065796,0.0484350031759871,0.053718484951325085,0.05190334087447362,-0.004129275680970165,0.08637940677110563,0.12512358591179465,0.0830648087579236,0.052164402037777134,0.024758405223603692,-0.04342456163925581,0.03990981956028967,0.08797798313959028,-0.028851272362223828,0.04987703798302575,0.04620573536678124,0.037142525581457815,0.11199217603405631,0.0037461104617467988,0.05097715786383895,0.02983202059220937
Panel 245287101,0.061268345642355906,0.16557084025299174,0.11949551802129417,-0.027469779958793687,0.007874328506779597,-0.06004599763936192,0.05300461472424471,0.08404091983344883,0.24400679075846474,0.10565649931700077,0.01891195458695314,0.1044600205190237,0.3161835287405124,-0.06588688887812348,0.1794871905559687,0.11934465104900656,-0.001430464089514031,0.007636016471095719,0.08337953127245415,0.2236595862932599,0.1900009321941851,-0.05025644280196671,0.1783467720882793,0.07628225384065483,0.3172628038177303,-0.12216927972013121,-0.2550046957053375,0.23945676364699864,0.17878294275304787,0.3541592330527499
Panel 245290101,0.2168723837186289,0.08534959931308038,0.17971771048420837,0.12386015609829207,0.1719969483647154,0.36661397617972474,0.09423314941853904,0.6101881371443072,0.23255964146853944,0.2278905896329079,0.031782384282517825,0.29936794961807706,0.1820183539759297,0.1072342329880653,-0.014210316971453791,0.15629780971488053,-0.029176873983131665,0.24488102181496765,-0.07677603332327922,0.20678316277819472,-0.05454734762768857,0.20934348150511495,-0.1153762453454258,0.46602516686914,0.018200599236934165,-0.08305024717061989,0.10574176114274841,0.03250620826567695,0.11284700642056167,-0.039961607062619135
Panel 245322101,0.07388517905619586,0.04162062373963057,0.07058462049394523,0.1220488568337585,0.18327768399736652,0.012578973691856631,0.0886123136398502,0.013928593414712568,0.09799591939667261,0.06419122993156715,0.08949622684231419,-0.08235463563793374,0.14566888197547728,0.02642697515240597,0.03703611275078316,-0.04248842390802953,0.11066573492608348,-0.05769740395527934,0.1146955758530415,0.026490357918973046,-0.12334870088348873,0.021539454838888913,0.018184961427404844,0.156311399200853,0.07474431997129638,-0.10418866913392097,-0.08531402833030294,0.01196931119261591,0.03869408066329037,0.07577757219729848
Panel 245334101,0.012852679190476954,0.0036972544440036733,0.01582142046381883,0.028051988788129742,0.05343065628213403,0.006612908746176059,0.014669769611673029,0.020149408007380555,0.012521496732792873,0.02035544490231964,-0.013375173691736103,-0.019512334570454124,0.0067357575021293505,0.01247830778391086,0.007958435961001235,0.019561515905129837,0.004222312050456837,0.024897298461843586,-0.022387759852064506,0.01772025352240708,0.004201564379646319,-0.0016676392051610143,-0.010836248083228814,-0.02568022430306888,0.023187701392084835,0.049279276138842094,0.023156276257779124,0.010620906417636354,-0.0012026979376970203,0.004751947498007555
